,food,ndbList,ndbNumber,group,measures,name,nutrient_id,unit,value
152,plums,0,09279,Vitamins,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}]",Vitamin B-12,418,µg,0.00
153,plums,0,09279,Vitamins,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '28'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '11'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '26'}]","Vitamin A, RAE",320,µg,17
154,plums,0,09279,Vitamins,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '569'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '228'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '521'}]","Vitamin A, IU",318,IU,345
155,plums,0,09279,Vitamins,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.43'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.17'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.39'}]",Vitamin E (alpha-tocopherol),323,mg,0.26
156,plums,0,09279,Vitamins,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}]",Vitamin D (D2 + D3),328,µg,0.0
157,plums,0,09279,Vitamins,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Vitamin D,324,IU,0
158,plums,0,09279,Vitamins,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '10.6'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.2'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '9.7'}]",Vitamin K (phylloquinone),430,µg,6.4
159,plums,0,09279,Lipids,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.028'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.011'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.026'}]","Fatty acids, total saturated",606,g,0.017
160,plums,0,09279,Lipids,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.221'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.088'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.202'}]","Fatty acids, total monounsaturated",645,g,0.134
161,plums,0,09279,Lipids,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.073'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.029'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.066'}]","Fatty acids, total polyunsaturated",646,g,0.044
162,plums,0,09279,Lipids,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}]","Fatty acids, total trans",605,g,0.000
163,plums,0,09279,Lipids,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Cholesterol,601,mg,0
164,plums,0,09279,Other,"[{'label': 'cup, sliced', 'eqv': 165.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'fruit (2-1/8"" dia)', 'eqv': 66.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'NLEA serving', 'eqv': 151.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Caffeine,262,mg,0
165,oranges,0,09201,Proximates,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '155.41'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '104.47'}]",Water,255,g,86.34
166,oranges,0,09201,Proximates,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '88'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '59'}]",Energy,208,kcal,49
167,oranges,0,09201,Proximates,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.87'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.26'}]",Protein,203,g,1.04
168,oranges,0,09201,Proximates,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.54'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.36'}]",Total lipid (fat),204,g,0.30
169,oranges,0,09201,Proximates,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '21.40'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '14.39'}]","Carbohydrate, by difference",205,g,11.89
170,oranges,0,09201,Proximates,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '4.5'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '3.0'}]","Fiber, total dietary",291,g,2.5
171,oranges,0,09201,Minerals,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '72'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '48'}]","Calcium, Ca",301,mg,40
172,oranges,0,09201,Minerals,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.16'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.11'}]","Iron, Fe",303,mg,0.09
173,oranges,0,09201,Minerals,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '18'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '12'}]","Magnesium, Mg",304,mg,10
174,oranges,0,09201,Minerals,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '31'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '21'}]","Phosphorus, P",305,mg,17
175,oranges,0,09201,Minerals,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '322'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '217'}]","Potassium, K",306,mg,179
176,oranges,0,09201,Minerals,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]","Sodium, Na",307,mg,0
177,oranges,0,09201,Minerals,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.11'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.07'}]","Zinc, Zn",309,mg,0.06
178,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '87.3'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '58.7'}]","Vitamin C, total ascorbic acid",401,mg,48.5
179,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.157'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.105'}]",Thiamin,404,mg,0.087
180,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.072'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.048'}]",Riboflavin,405,mg,0.040
181,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.493'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.332'}]",Niacin,406,mg,0.274
182,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.113'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.076'}]",Vitamin B-6,415,mg,0.063
183,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '70'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '47'}]","Folate, DFE",435,µg,39
184,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}]",Vitamin B-12,418,µg,0.00
185,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '22'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '15'}]","Vitamin A, RAE",320,µg,12
186,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '414'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '278'}]","Vitamin A, IU",318,IU,230
187,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}]",Vitamin D (D2 + D3),328,µg,0.0
188,oranges,0,09201,Vitamins,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Vitamin D,324,IU,0
189,oranges,0,09201,Lipids,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.063'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.042'}]","Fatty acids, total saturated",606,g,0.035
190,oranges,0,09201,Lipids,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.099'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.067'}]","Fatty acids, total monounsaturated",645,g,0.055
191,oranges,0,09201,Lipids,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.108'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.073'}]","Fatty acids, total polyunsaturated",646,g,0.060
192,oranges,0,09201,Lipids,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}]","Fatty acids, total trans",605,g,0.000
193,oranges,0,09201,Lipids,"[{'label': 'cup sections, without membranes', 'eqv': 180.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'fruit (2-5/8"" dia)', 'eqv': 121.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}]",Cholesterol,601,mg,0
194,raspberries,0,09302,Proximates,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '105.47'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '267.54'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '16.29'}]",Water,255,g,85.75
195,raspberries,0,09302,Proximates,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '64'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '162'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '10'}]",Energy,208,kcal,52
196,raspberries,0,09302,Proximates,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.48'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '3.74'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.23'}]",Protein,203,g,1.20
197,raspberries,0,09302,Proximates,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.80'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.03'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.12'}]",Total lipid (fat),204,g,0.65
198,raspberries,0,09302,Proximates,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '14.69'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '37.25'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '2.27'}]","Carbohydrate, by difference",205,g,11.94
199,raspberries,0,09302,Proximates,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '8.0'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '20.3'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '1.2'}]","Fiber, total dietary",291,g,6.5
200,raspberries,0,09302,Proximates,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '5.44'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '13.79'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.84'}]","Sugars, total",269,g,4.42
201,raspberries,0,09302,Minerals,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '31'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '78'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '5'}]","Calcium, Ca",301,mg,25
202,raspberries,0,09302,Minerals,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.85'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.15'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.13'}]","Iron, Fe",303,mg,0.69
203,raspberries,0,09302,Minerals,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '27'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '69'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '4'}]","Magnesium, Mg",304,mg,22
204,raspberries,0,09302,Minerals,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '36'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '90'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '6'}]","Phosphorus, P",305,mg,29
205,raspberries,0,09302,Minerals,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '186'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '471'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '29'}]","Potassium, K",306,mg,151
206,raspberries,0,09302,Minerals,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '1'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '3'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0'}]","Sodium, Na",307,mg,1
207,raspberries,0,09302,Minerals,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.52'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.31'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.08'}]","Zinc, Zn",309,mg,0.42
208,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '32.2'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '81.7'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '5.0'}]","Vitamin C, total ascorbic acid",401,mg,26.2
209,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.039'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.100'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.006'}]",Thiamin,404,mg,0.032
210,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.047'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.119'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.007'}]",Riboflavin,405,mg,0.038
211,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.736'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.866'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.114'}]",Niacin,406,mg,0.598
212,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.068'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.172'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.010'}]",Vitamin B-6,415,mg,0.055
213,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '26'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '66'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '4'}]","Folate, DFE",435,µg,21
214,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.00'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.00'}]",Vitamin B-12,418,µg,0.00
215,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '2'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '6'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0'}]","Vitamin A, RAE",320,µg,2
216,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '41'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '103'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '6'}]","Vitamin A, IU",318,IU,33
217,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.07'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '2.71'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.17'}]",Vitamin E (alpha-tocopherol),323,mg,0.87
218,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.0'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.0'}]",Vitamin D (D2 + D3),328,µg,0.0
219,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0'}]",Vitamin D,324,IU,0
220,raspberries,0,09302,Vitamins,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '9.6'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '24.3'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '1.5'}]",Vitamin K (phylloquinone),430,µg,7.8
221,raspberries,0,09302,Lipids,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.023'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.059'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.004'}]","Fatty acids, total saturated",606,g,0.019
222,raspberries,0,09302,Lipids,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.079'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.200'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.012'}]","Fatty acids, total monounsaturated",645,g,0.064
223,raspberries,0,09302,Lipids,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.461'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '1.170'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.071'}]","Fatty acids, total polyunsaturated",646,g,0.375
224,raspberries,0,09302,Lipids,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0.000'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0.000'}]","Fatty acids, total trans",605,g,0.000
225,raspberries,0,09302,Lipids,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0'}]",Cholesterol,601,mg,0
226,raspberries,0,09302,Other,"[{'label': 'cup', 'eqv': 123.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'pint as purchased, yields', 'eqv': 312.0, 'eunit': 'g', 'qty': 1.0, 'value': '0'}, {'label': 'raspberries', 'eqv': 19.0, 'eunit': 'g', 'qty': 10.0, 'value': '0'}]",Caffeine,262,mg,0
227,pomegranate,0,09286,Proximates,"[{'label': 'cup arils (seed/juice sacs)', 'eqv': 87.0, 'eunit': 'g', 'qty': 0.5, 'value': '67.80'}, {'label': 'pomegranate (4"" dia)', 'eqv': 282.0, 'eunit': 'g', 'qty': 1.0, 'value': '219.76'}]",Water,255,g,77.93
